date,region,product_category,units_sold,unit_price,revenue,discount_applied,marketing_spend,customer_segment,returned_units
2023-08-24,West,Sports & Outdoors,19,70.65,1226.64,0.0862,876.78,Consumer,1
2023-08-24,West,Clothing,22,45.37,831.45,0.167,444.38,Corporate,0
2023-08-24,East,Clothing,13,56.22,704.55,0.036,293.08,Small Business,0
2023-08-24,North,Electronics,20,302.88,5591.77,0.0769,530.82,Small Business,0
2023-08-24,East,Home & Kitchen,13,91.61,994.07,0.1653,387.87,Consumer,1
2023-08-24,North,Electronics,19,316.62,5500.23,0.0857,573.06,Consumer,2
2023-08-24,West,Clothing,14,57.12,707.32,0.1155,514.18,Corporate,0
2023-08-24,West,Electronics,17,328.6,5128.69,0.0819,498.76,Consumer,0
2023-08-24,North,Sports & Outdoors,28,63.43,1654.03,0.0687,676.01,Small Business,1
2023-08-24,South,Clothing,9,56.44,444.06,0.1258,390.38,Corporate,0
2023-08-24,North,Home & Kitchen,18,84.6,1246.41,0.1815,549.54,Consumer,1
2023-08-25,South,Sports & Outdoors,23,72.07,1360.4,0.1793,506.6,Corporate,1
2023-08-25,West,Clothing,23,51.18,867.91,0.2627,568.83,Consumer,1
2023-08-25,West,Electronics,19,323.68,5443.29,0.1149,587.71,Corporate,1
2023-08-25,South,Home & Kitchen,21,82.05,1545.06,0.1033,443.36,Corporate,0
2023-08-25,West,Home & Kitchen,26,80.54,1770.72,0.1544,838.71,Consumer,2
2023-08-25,North,Sports & Outdoors,24,79.23,1778.3,0.0648,672.88,Small Business,1
2023-08-25,North,Sports & Outdoors,28,64.8,1594.13,0.1214,867.76,Consumer,3
2023-08-25,West,Clothing,25,54.8,1258.76,0.0812,556.12,Consumer,1
2023-08-25,North,Home & Kitchen,23,72.24,1561.66,0.0601,644.48,Consumer,2
2023-08-25,Central,Home & Kitchen,13,76.61,785.69,0.2111,367.44,Corporate,0
2023-08-25,South,Clothing,10,56.91,517.31,0.091,382.44,Corporate,0
2023-08-26,West,Home & Kitchen,26,76.03,1838.8,0.0698,719.5,Small Business,1
2023-08-26,South,Clothing,19,46.23,768.57,0.125,268.46,Small Business,1
2023-08-26,Central,Sports & Outdoors,21,65.91,1279.06,0.0759,338.22,Small Business,0
2023-08-26,East,Home & Kitchen,15,78.41,971.03,0.1744,419.7,Consumer,1
2023-08-26,West,Electronics,27,306.08,7129.49,0.1373,516.76,Corporate,0
2023-08-26,Central,Sports & Outdoors,14,59.83,804.95,0.039,404.7,Small Business,1
2023-08-26,North,Home & Kitchen,21,81.29,1487.56,0.1286,688.35,Small Business,1
2023-08-26,Central,Clothing,8,53.02,394.21,0.0706,196.22,Consumer,0
2023-08-26,North,Electronics,26,299.39,7087.46,0.0895,623.51,Consumer,1
2023-08-26,West,Sports & Outdoors,25,75.92,1615.96,0.1486,908.33,Consumer,2
2023-08-26,South,Clothing,19,53.15,832.82,0.1753,268.98,Corporate,0
2023-08-26,East,Electronics,12,343.57,3671.8,0.1094,367.36,Corporate,0
2023-08-26,Central,Electronics,11,295.72,2866.15,0.1189,285.86,Consumer,0
2023-08-26,West,Electronics,27,300.01,7411.75,0.085,517.85,Consumer,2
2023-08-27,East,Sports & Outdoors,17,75.18,1150.51,0.0998,349.38,Consumer,1
2023-08-27,North,Sports & Outdoors,26,67.31,1658.36,0.0524,685.87,Small Business,2
2023-08-27,West,Electronics,18,332.15,5435.83,0.0908,778.59,Consumer,1
2023-08-27,West,Clothing,24,60.65,1371.76,0.0576,550.77,Small Business,1
2023-08-27,East,Clothing,11,46.6,424.64,0.1716,232.21,Consumer,1
2023-08-27,North,Electronics,14,279.26,3512.42,0.1016,407.13,Corporate,0
2023-08-27,West,Home & Kitchen,26,72.64,1510.53,0.2002,664.81,Consumer,3
2023-08-27,South,Sports & Outdoors,24,61.63,1207.26,0.1838,392.08,Corporate,0
2023-08-27,Central,Clothing,8,47.11,310.06,0.1773,239.83,Consumer,0
2023-08-28,Central,Electronics,7,282.47,1775.21,0.1022,274.15,Consumer,0
2023-08-28,Central,Clothing,9,55.64,441.52,0.1183,223.08,Consumer,0
2023-08-28,East,Clothing,8,47.71,336.34,0.1188,359.45,Consumer,0
2023-08-28,East,Clothing,11,52.37,520.59,0.0963,322.67,Consumer,1
2023-08-28,West,Home & Kitchen,27,93.42,2341.99,0.0715,941.08,Consumer,1
2023-08-28,East,Electronics,11,301.79,2953.53,0.1103,334.42,Consumer,1
2023-08-28,North,Home & Kitchen,23,97.34,1943.07,0.1321,539.4,Corporate,0
2023-08-28,West,Clothing,13,58.63,662.11,0.1313,512.58,Consumer,1
2023-08-28,West,Clothing,15,55.71,585.62,0.2992,583.58,Corporate,0
2023-08-28,Central,Clothing,7,52.09,300.27,0.1765,288.1,Consumer,0
2023-08-29,South,Home & Kitchen,19,90.82,1435.68,0.168,361.52,Consumer,1
2023-08-29,West,Home & Kitchen,16,74.84,1121.88,0.0631,593.62,Consumer,1
2023-08-29,South,Clothing,14,58.98,748.35,0.0937,294.29,Corporate,0
2023-08-29,West,Sports & Outdoors,22,68.64,1200.51,0.205,853.25,Consumer,2
2023-08-29,North,Home & Kitchen,15,82.15,1023.01,0.1698,510.0,Corporate,0
2023-08-29,South,Clothing,15,48.46,668.09,0.0809,348.82,Small Business,1
2023-08-29,North,Electronics,18,311.37,5018.97,0.1045,566.47,Corporate,0
2023-08-29,South,Clothing,11,50.32,449.24,0.1884,313.15,Corporate,0
2023-08-29,East,Electronics,10,283.81,2550.88,0.1012,343.82,Corporate,0
2023-08-29,North,Electronics,18,324.01,5332.95,0.0856,581.98,Consumer,1
2023-08-29,Central,Clothing,8,60.14,449.46,0.0658,205.06,Small Business,0
2023-08-29,Central,Home & Kitchen,9,97.45,750.84,0.1439,313.1,Consumer,0
2023-08-29,West,Home & Kitchen,28,77.78,2032.36,0.0668,653.28,Consumer,1
2023-08-30,West,Home & Kitchen,28,80.95,1934.32,0.1466,775.87,Corporate,1
2023-08-30,East,Electronics,13,352.08,4036.03,0.1182,343.93,Consumer,1
2023-08-30,Central,Clothing,6,58.19,277.81,0.2043,244.93,Consumer,0
2023-08-30,North,Clothing,18,60.34,783.2,0.2789,557.54,Consumer,1
2023-08-30,West,Clothing,13,53.42,615.99,0.113,656.48,Consumer,0
2023-08-30,East,Clothing,9,53.93,437.46,0.0987,249.34,Corporate,0
2023-08-30,North,Sports & Outdoors,17,60.27,854.92,0.1656,568.87,Consumer,1
2023-08-30,Central,Home & Kitchen,13,79.26,955.16,0.073,359.64,Consumer,0
2023-08-30,South,Electronics,20,325.62,5665.79,0.13,375.42,Consumer,2
2023-08-30,North,Clothing,12,59.27,668.92,0.0595,461.63,Small Business,0
2023-08-30,West,Sports & Outdoors,34,62.29,1989.94,0.0604,816.36,Consumer,1
2023-08-31,South,Electronics,11,344.44,3683.51,0.0278,373.15,Small Business,0
2023-08-31,Central,Home & Kitchen,15,85.8,1131.4,0.1209,255.25,Consumer,1
2023-08-31,West,Sports & Outdoors,28,59.82,1402.44,0.1627,980.37,Consumer,1
2023-08-31,West,Home & Kitchen,28,95.51,2438.94,0.088,678.61,Consumer,3
2023-08-31,South,Clothing,16,53.03,679.38,0.1993,391.06,Consumer,2
2023-08-31,North,Home & Kitchen,16,75.04,1080.82,0.0998,707.49,Consumer,0
2023-08-31,North,Sports & Outdoors,27,71.82,1734.37,0.1056,702.04,Consumer,1
2023-08-31,West,Electronics,16,337.41,4918.09,0.089,500.3,Consumer,1
2023-08-31,West,Sports & Outdoors,27,70.36,1641.93,0.1357,889.28,Consumer,1
2023-08-31,Central,Home & Kitchen,9,93.54,800.52,0.0491,298.75,Small Business,0
2023-08-31,North,Electronics,21,362.07,6146.65,0.1916,507.33,Corporate,1
2023-08-31,North,Clothing,19,48.24,730.04,0.2035,558.79,Consumer,1
2023-09-01,East,Clothing,9,53.74,445.93,0.078,352.12,Small Business,0
2023-09-01,Central,Sports & Outdoors,9,63.06,466.4,0.1782,227.34,Consumer,1
2023-09-01,Central,Home & Kitchen,10,89.55,840.78,0.0611,227.35,Consumer,0
2023-09-01,South,Electronics,17,304.25,4379.34,0.1533,324.53,Consumer,1
2023-09-01,West,Electronics,19,313.26,5599.59,0.0592,577.14,Consumer,1
2023-09-01,East,Sports & Outdoors,14,59.26,750.74,0.0951,394.37,Corporate,0
2023-09-01,West,Home & Kitchen,26,82.77,1880.0,0.1264,583.49,Corporate,0
2023-09-01,North,Home & Kitchen,16,95.17,1333.75,0.1241,493.24,Corporate,0
2023-09-01,West,Home & Kitchen,18,74.01,1145.01,0.1405,659.4,Corporate,0
2023-09-01,South,Electronics,22,309.91,6424.62,0.0577,468.56,Consumer,1
2023-09-01,Central,Clothing,8,58.5,388.25,0.1704,204.15,Corporate,0
2023-09-02,North,Home & Kitchen,17,84.94,1323.7,0.0833,697.83,Consumer,1
2023-09-02,East,Sports & Outdoors,12,66.71,696.37,0.1301,367.34,Consumer,0
2023-09-02,South,Clothing,15,48.47,628.24,0.1359,412.82,Consumer,0
2023-09-02,North,Clothing,23,50.34,1058.36,0.0859,527.48,Small Business,1
2023-09-02,West,Home & Kitchen,29,87.47,2410.05,0.0499,516.63,Small Business,2
2023-09-02,North,Clothing,22,54.88,1065.98,0.1171,447.05,Consumer,1
2023-09-02,South,Electronics,26,299.99,6707.0,0.1401,399.7,Consumer,2
2023-09-02,South,Clothing,20,60.03,1113.56,0.0725,386.8,Consumer,2
2023-09-02,South,Sports & Outdoors,22,71.37,1342.0,0.1453,352.29,Corporate,1
2023-09-02,North,Home & Kitchen,25,73.22,1700.35,0.0711,625.39,Consumer,1
2023-09-02,West,Clothing,29,59.53,1542.34,0.1066,595.31,Corporate,1
2023-09-02,West,Electronics,24,364.82,7917.76,0.0957,599.99,Consumer,1
2023-09-02,Central,Clothing,9,51.53,398.98,0.1397,216.34,Consumer,0
2023-09-02,West,Electronics,23,308.15,6523.29,0.0796,827.56,Consumer,1
2023-09-03,East,Electronics,14,306.45,3838.1,0.1054,278.83,Corporate,0
2023-09-03,North,Electronics,27,340.65,8165.58,0.1122,559.61,Consumer,1
2023-09-03,South,Home & Kitchen,14,83.53,1047.33,0.1044,352.76,Small Business,1
2023-09-03,North,Electronics,24,340.54,6930.67,0.152,527.45,Corporate,1
2023-09-03,South,Sports & Outdoors,16,69.97,927.3,0.1717,454.86,Corporate,0
2023-09-03,North,Clothing,23,54.92,1104.51,0.1256,454.97,Corporate,1
2023-09-03,North,Clothing,23,47.78,999.16,0.0908,516.93,Consumer,1
2023-09-03,North,Home & Kitchen,19,81.34,1396.32,0.0965,651.92,Corporate,0
2023-09-03,East,Sports & Outdoors,16,75.92,1074.78,0.1152,388.67,Consumer,1
2023-09-03,North,Electronics,17,324.81,5229.67,0.0529,546.88,Small Business,0
2023-09-04,East,Clothing,9,50.13,382.01,0.1533,299.84,Corporate,0
2023-09-04,North,Sports & Outdoors,21,59.06,1130.75,0.0883,602.27,Consumer,2
2023-09-04,East,Home & Kitchen,13,86.14,973.01,0.1311,390.36,Consumer,1
2023-09-04,West,Clothing,13,52.9,620.24,0.0981,805.28,Consumer,1
2023-09-04,West,Clothing,23,51.27,1064.0,0.0977,773.0,Small Business,1
2023-09-04,Central,Clothing,12,50.01,534.41,0.1095,213.9,Consumer,1
2023-09-04,North,Sports & Outdoors,16,66.18,951.83,0.1011,501.48,Corporate,1
2023-09-04,West,Electronics,23,317.31,6164.73,0.1553,872.71,Consumer,1
2023-09-04,West,Electronics,17,292.57,4821.99,0.0305,896.13,Small Business,0
2023-09-04,West,Clothing,13,59.83,650.15,0.1641,512.26,Corporate,0
2023-09-04,North,Electronics,13,281.04,3443.08,0.0576,749.44,Consumer,1
2023-09-04,North,Home & Kitchen,21,73.41,1359.08,0.1184,670.32,Consumer,1
2023-09-04,West,Electronics,24,356.9,7690.2,0.1022,655.1,Corporate,1
2023-09-04,East,Electronics,13,280.87,3317.58,0.0914,353.2,Consumer,1
2023-09-05,Central,Home & Kitchen,7,89.06,534.4,0.1428,219.13,Consumer,0
2023-09-05,East,Sports & Outdoors,8,59.12,400.12,0.154,419.71,Corporate,0
2023-09-05,Central,Sports & Outdoors,12,72.2,740.08,0.1458,326.78,Corporate,0
2023-09-05,East,Sports & Outdoors,14,60.71,736.64,0.1333,411.34,Corporate,0
2023-09-05,Central,Electronics,8,365.37,2491.82,0.1475,259.07,Corporate,0
2023-09-05,East,Electronics,14,270.82,3424.84,0.0967,437.29,Consumer,1
2023-09-05,South,Home & Kitchen,12,87.63,870.69,0.172,311.03,Consumer,0
2023-09-05,West,Electronics,17,273.8,4291.54,0.078,620.93,Small Business,0
2023-09-05,West,Clothing,17,58.71,889.18,0.1091,509.69,Corporate,0
2023-09-05,Central,Clothing,12,55.99,594.35,0.1154,218.98,Corporate,0
2023-09-05,South,Sports & Outdoors,14,62.46,789.09,0.0976,483.65,Consumer,1
2023-09-05,South,Sports & Outdoors,17,68.01,1048.07,0.0935,489.62,Consumer,0
2023-09-05,West,Home & Kitchen,20,84.57,1466.27,0.1331,669.08,Consumer,1
2023-09-05,Central,Clothing,10,58.31,501.7,0.1396,284.02,Consumer,0
2023-09-06,West,Electronics,20,273.34,4855.07,0.1119,869.16,Corporate,0
2023-09-06,North,Clothing,17,58.09,827.16,0.1624,645.15,Consumer,1
2023-09-06,West,Electronics,29,282.17,6956.31,0.1499,613.33,Corporate,0
2023-09-06,North,Clothing,20,49.95,830.87,0.1683,645.98,Consumer,1
2023-09-06,West,Sports & Outdoors,27,77.51,1799.99,0.1399,749.8,Consumer,2
2023-09-06,North,Electronics,22,295.88,5762.09,0.1148,722.72,Corporate,0
2023-09-06,South,Sports & Outdoors,16,68.68,911.3,0.1707,442.23,Consumer,1
2023-09-06,Central,Sports & Outdoors,14,70.85,868.51,0.1244,371.22,Corporate,0
2023-09-06,North,Clothing,23,51.92,1045.37,0.1246,417.98,Consumer,1
2023-09-06,North,Clothing,13,48.07,554.36,0.1129,455.94,Corporate,0
2023-09-06,West,Electronics,19,342.48,5675.51,0.1278,612.91,Consumer,0
2023-09-06,South,Sports & Outdoors,18,59.52,895.98,0.1637,416.48,Small Business,0
2023-09-06,South,Sports & Outdoors,21,68.28,1246.9,0.1304,350.21,Consumer,1
2023-09-07,North,Clothing,23,45.61,878.88,0.1622,453.17,Consumer,2
2023-09-07,North,Electronics,24,327.17,7040.96,0.1033,572.04,Corporate,1
2023-09-07,West,Electronics,20,344.29,6417.57,0.068,650.23,Consumer,2
2023-09-07,North,Clothing,15,56.68,732.62,0.1383,609.93,Consumer,1
2023-09-07,North,Home & Kitchen,16,72.88,1041.08,0.1072,448.35,Consumer,1
2023-09-07,Central,Sports & Outdoors,13,63.44,769.38,0.0671,374.14,Consumer,0
2023-09-07,North,Home & Kitchen,15,87.64,1235.86,0.0599,645.0,Small Business,1
2023-09-07,West,Sports & Outdoors,19,75.42,1134.49,0.2083,770.11,Corporate,0
2023-09-07,East,Sports & Outdoors,15,76.24,1000.76,0.1249,342.18,Consumer,1
2023-09-07,East,Clothing,10,48.32,451.5,0.0656,284.57,Consumer,0
2023-09-07,West,Electronics,29,301.77,8384.65,0.0419,788.12,Small Business,1
2023-09-07,Central,Electronics,14,347.83,4351.49,0.1064,345.74,Consumer,1
2023-09-07,South,Sports & Outdoors,13,76.77,907.59,0.0906,316.77,Consumer,1
2023-09-07,North,Sports & Outdoors,20,64.65,1148.7,0.1116,503.67,Consumer,1
2023-09-08,Central,Home & Kitchen,9,96.42,770.76,0.1118,332.42,Consumer,0
2023-09-08,Central,Home & Kitchen,11,92.44,914.34,0.1008,332.04,Consumer,0
2023-09-08,North,Home & Kitchen,25,89.52,1905.21,0.1487,489.64,Corporate,0
2023-09-08,West,Home & Kitchen,24,89.92,1978.1,0.0834,702.18,Small Business,1
2023-09-08,North,Clothing,21,58.94,1003.06,0.1896,631.48,Consumer,1
2023-09-08,East,Electronics,10,333.25,2750.98,0.1745,389.58,Corporate,0
2023-09-08,Central,Clothing,11,45.34,396.9,0.2042,209.75,Corporate,0
2023-09-08,West,Clothing,20,49.15,868.19,0.1168,613.65,Corporate,1
2023-09-08,South,Clothing,17,54.95,856.9,0.0827,305.38,Consumer,1
2023-09-09,East,Sports & Outdoors,12,69.81,750.85,0.1037,363.13,Consumer,0
2023-09-09,North,Home & Kitchen,22,87.17,1750.13,0.0874,548.57,Consumer,1
2023-09-09,Central,Sports & Outdoors,17,66.22,956.77,0.1501,348.71,Corporate,1
2023-09-09,West,Home & Kitchen,20,76.39,1304.13,0.1464,693.42,Corporate,0
2023-09-09,West,Electronics,32,298.55,8133.94,0.1486,731.85,Consumer,3
2023-09-09,Central,Sports & Outdoors,12,66.74,722.63,0.0977,317.23,Consumer,0
2023-09-09,East,Clothing,17,53.58,809.85,0.1109,247.71,Corporate,0
2023-09-09,West,Clothing,24,46.23,1057.82,0.0466,654.41,Small Business,1
2023-09-10,West,Clothing,24,47.22,1017.23,0.1024,680.98,Small Business,2
2023-09-10,North,Electronics,27,362.22,8174.07,0.1642,659.84,Small Business,2
2023-09-10,Central,Clothing,13,50.88,609.25,0.0789,284.67,Small Business,0
2023-09-10,Central,Home & Kitchen,10,88.63,754.95,0.1482,218.67,Consumer,0
2023-09-10,North,Clothing,22,48.94,950.49,0.1172,435.76,Small Business,0
2023-09-10,West,Sports & Outdoors,29,76.24,2092.67,0.0535,821.35,Consumer,2
2023-09-10,North,Sports & Outdoors,20,76.04,1337.24,0.1207,557.7,Consumer,1
2023-09-10,East,Sports & Outdoors,14,76.39,1014.6,0.0513,322.16,Small Business,0
2023-09-10,West,Sports & Outdoors,31,70.84,1903.75,0.1331,725.69,Consumer,3
2023-09-10,East,Home & Kitchen,17,75.32,1069.04,0.1651,351.59,Consumer,1
2023-09-10,West,Electronics,32,274.28,7577.15,0.1367,832.59,Corporate,1
2023-09-10,South,Clothing,20,50.55,937.6,0.0726,293.3,Consumer,1
2023-09-11,North,Home & Kitchen,15,95.57,1325.89,0.0751,456.86,Small Business,1
2023-09-11,North,Sports & Outdoors,17,78.02,1171.29,0.1169,610.78,Corporate,0
2023-09-11,Central,Electronics,7,340.49,2183.7,0.0838,295.96,Consumer,0
2023-09-11,West,Clothing,17,45.51,684.23,0.1156,721.68,Corporate,1
2023-09-11,East,Home & Kitchen,8,75.6,549.76,0.091,336.97,Corporate,0
2023-09-11,North,Home & Kitchen,21,95.8,1820.08,0.0953,684.12,Corporate,0
2023-09-11,West,Sports & Outdoors,15,62.59,853.32,0.0911,752.49,Consumer,1
2023-09-11,East,Sports & Outdoors,13,71.51,853.12,0.0823,341.38,Consumer,1
2023-09-11,North,Clothing,18,52.81,884.7,0.0693,539.1,Consumer,1
2023-09-11,West,Home & Kitchen,14,73.07,951.47,0.0699,795.12,Small Business,0
2023-09-11,East,Sports & Outdoors,10,59.32,565.56,0.0466,289.86,Small Business,0
2023-09-11,South,Sports & Outdoors,19,61.52,1089.05,0.0683,507.37,Consumer,2
2023-09-12,South,Clothing,12,56.63,617.72,0.091,438.65,Corporate,0
2023-09-12,West,Electronics,26,288.69,7208.7,0.0396,729.72,Small Business,1
2023-09-12,Central,Electronics,10,326.4,2926.5,0.1034,263.5,Consumer,0
2023-09-12,South,Home & Kitchen,16,76.89,985.67,0.1988,473.57,Corporate,0
2023-09-12,South,Electronics,13,293.51,3479.85,0.088,424.46,Corporate,0
2023-09-12,South,Clothing,14,60.0,706.1,0.1594,461.88,Consumer,0
2023-09-12,South,Home & Kitchen,11,86.76,893.76,0.0635,340.26,Consumer,0
2023-09-12,South,Home & Kitchen,11,86.95,819.49,0.1432,490.86,Corporate,0
2023-09-13,West,Electronics,26,297.5,6232.09,0.1943,776.22,Corporate,1
2023-09-13,East,Home & Kitchen,10,79.38,658.7,0.1702,265.98,Corporate,0
2023-09-13,West,Home & Kitchen,16,91.86,1309.7,0.1089,641.17,Consumer,0
2023-09-13,South,Sports & Outdoors,13,62.07,712.82,0.1166,432.71,Corporate,0
2023-09-13,North,Home & Kitchen,16,81.21,1172.93,0.0973,457.74,Consumer,1
2023-09-13,East,Clothing,8,48.18,322.69,0.1628,372.44,Consumer,0
2023-09-13,Central,Home & Kitchen,10,86.44,790.84,0.0851,275.53,Consumer,0
2023-09-13,Central,Home & Kitchen,14,87.99,975.51,0.2081,263.12,Corporate,0
2023-09-13,South,Clothing,13,58.33,650.01,0.1428,423.35,Consumer,0
2023-09-13,North,Sports & Outdoors,15,60.44,827.27,0.0875,594.26,Consumer,1
2023-09-13,West,Clothing,16,56.57,808.45,0.1068,797.37,Small Business,0
2023-09-13,Central,Electronics,11,300.29,2914.4,0.1177,324.73,Corporate,0
2023-09-13,North,Sports & Outdoors,15,72.86,926.34,0.1524,729.26,Consumer,1
2023-09-13,Central,Electronics,9,301.78,2265.98,0.1657,246.6,Consumer,0
2023-09-14,Central,Sports & Outdoors,8,77.84,535.6,0.1399,278.19,Corporate,0
2023-09-14,South,Home & Kitchen,17,88.71,1408.84,0.0658,491.51,Small Business,1
2023-09-14,East,Clothing,8,58.71,391.67,0.1661,396.38,Corporate,0
2023-09-14,West,Sports & Outdoors,16,61.38,892.91,0.0908,590.93,Small Business,0
2023-09-14,Central,Home & Kitchen,14,75.2,929.94,0.1167,270.66,Corporate,0
2023-09-14,North,Electronics,17,329.74,5134.15,0.0841,636.41,Small Business,0
2023-09-14,West,Home & Kitchen,24,92.17,1925.62,0.1295,745.24,Corporate,1
2023-09-14,North,Clothing,15,51.68,623.26,0.196,620.97,Small Business,1
2023-09-14,Central,Home & Kitchen,11,93.53,963.71,0.0633,217.7,Small Business,0
2023-09-14,East,Clothing,10,50.07,450.53,0.1002,365.9,Small Business,0
2023-09-14,East,Clothing,9,57.4,464.37,0.1011,352.54,Consumer,0
2023-09-15,West,Home & Kitchen,22,86.8,1785.09,0.0652,605.94,Consumer,1
2023-09-15,South,Clothing,15,47.86,627.95,0.1253,326.75,Corporate,1
2023-09-15,West,Home & Kitchen,28,76.34,1813.04,0.1518,852.11,Consumer,1
2023-09-15,Central,Sports & Outdoors,10,75.12,657.45,0.1248,372.48,Consumer,0
2023-09-15,West,Clothing,29,58.53,1473.83,0.1317,597.7,Consumer,3
2023-09-15,West,Home & Kitchen,27,88.58,2107.53,0.1188,723.07,Corporate,1
2023-09-15,West,Sports & Outdoors,29,77.41,1940.71,0.1355,632.47,Consumer,2
2023-09-15,Central,Sports & Outdoors,11,64.28,615.09,0.1301,368.12,Corporate,0
2023-09-15,North,Electronics,22,308.85,5651.15,0.1683,517.86,Consumer,2
2023-09-15,West,Home & Kitchen,26,79.73,1883.1,0.0916,520.93,Consumer,2
2023-09-15,South,Home & Kitchen,16,79.45,1131.24,0.1101,387.9,Consumer,0
2023-09-16,West,Home & Kitchen,21,84.99,1720.0,0.0363,527.75,Small Business,0
2023-09-16,Central,Sports & Outdoors,16,74.35,1037.81,0.1276,322.73,Consumer,2
2023-09-16,Central,Home & Kitchen,12,76.85,856.91,0.0708,310.5,Consumer,1
2023-09-16,North,Clothing,16,50.14,686.08,0.1448,463.97,Corporate,1
2023-09-16,North,Sports & Outdoors,26,62.17,1458.82,0.0975,621.18,Consumer,1
2023-09-16,North,Sports & Outdoors,19,74.87,1282.27,0.0986,655.46,Consumer,1
2023-09-16,North,Clothing,18,50.32,833.93,0.0793,506.97,Consumer,2
2023-09-16,South,Electronics,22,286.01,5196.74,0.1741,499.31,Corporate,0
2023-09-16,West,Sports & Outdoors,30,63.25,1675.11,0.1172,789.99,Corporate,1
2023-09-17,South,Sports & Outdoors,17,63.64,947.29,0.1244,401.33,Consumer,1
2023-09-17,South,Electronics,14,290.71,3610.44,0.1129,328.76,Corporate,0
2023-09-17,South,Home & Kitchen,24,96.57,1990.19,0.1413,425.63,Consumer,1
2023-09-17,West,Home & Kitchen,29,84.61,2211.51,0.0987,730.28,Consumer,1
2023-09-17,North,Home & Kitchen,21,79.41,1324.92,0.2055,432.72,Consumer,2
2023-09-17,West,Sports & Outdoors,25,60.22,1390.48,0.0764,607.62,Consumer,1
2023-09-17,South,Sports & Outdoors,21,69.14,1369.76,0.0566,381.23,Consumer,1
2023-09-17,South,Electronics,23,344.15,7234.72,0.086,516.29,Consumer,2
2023-09-17,Central,Home & Kitchen,16,81.34,1180.15,0.0932,350.75,Consumer,0
2023-09-18,West,Sports & Outdoors,19,74.58,1284.1,0.0938,570.36,Small Business,0
2023-09-18,West,Electronics,17,293.65,4226.77,0.1533,796.49,Consumer,1
2023-09-18,West,Electronics,19,277.47,4848.59,0.0803,836.27,Small Business,0
2023-09-18,South,Clothing,12,50.68,535.73,0.1191,413.82,Consumer,1
2023-09-18,South,Electronics,15,297.61,3993.18,0.1055,423.28,Small Business,0
2023-09-18,East,Home & Kitchen,13,78.71,935.03,0.0862,293.01,Corporate,0
2023-09-18,South,Home & Kitchen,12,95.23,1027.8,0.1006,353.07,Corporate,0
2023-09-18,North,Clothing,19,58.78,1015.86,0.0904,550.41,Consumer,1
2023-09-18,North,Sports & Outdoors,16,71.01,1037.2,0.0871,721.75,Corporate,0
2023-09-18,Central,Clothing,7,51.46,307.45,0.1465,316.87,Consumer,0
2023-09-18,West,Electronics,21,330.41,6215.61,0.1042,589.11,Consumer,1
2023-09-18,West,Sports & Outdoors,25,62.43,1408.26,0.0977,867.29,Corporate,1
2023-09-19,West,Home & Kitchen,24,91.18,1923.1,0.1212,681.45,Corporate,1
2023-09-19,North,Sports & Outdoors,17,67.4,1041.76,0.0908,660.04,Small Business,1
2023-09-19,North,Home & Kitchen,14,78.86,964.6,0.1263,459.26,Corporate,0
2023-09-19,South,Sports & Outdoors,19,74.07,1302.62,0.0744,415.91,Consumer,1
2023-09-19,West,Home & Kitchen,18,76.86,1200.31,0.1324,602.63,Consumer,2
2023-09-19,East,Sports & Outdoors,13,58.75,687.45,0.0999,272.2,Consumer,1
2023-09-19,South,Clothing,12,60.09,617.03,0.1443,433.07,Corporate,0
2023-09-19,East,Clothing,10,49.92,450.38,0.0978,285.69,Consumer,0
2023-09-19,West,Sports & Outdoors,17,74.61,1205.46,0.0496,544.59,Small Business,1
2023-09-19,Central,Sports & Outdoors,14,62.88,776.09,0.1184,306.82,Consumer,0
2023-09-19,North,Sports & Outdoors,22,68.18,1245.42,0.1697,562.09,Consumer,2
2023-09-20,Central,Sports & Outdoors,14,69.97,895.43,0.0859,323.95,Consumer,1
2023-09-20,East,Home & Kitchen,10,77.73,662.03,0.1483,336.7,Corporate,0
2023-09-20,West,Sports & Outdoors,16,64.45,880.03,0.1466,854.29,Corporate,1
2023-09-20,Central,Clothing,7,56.33,348.18,0.117,250.61,Consumer,0
2023-09-20,West,Clothing,20,57.35,1029.78,0.1022,677.72,Consumer,1
2023-09-20,Central,Electronics,9,288.67,2516.97,0.0312,332.26,Small Business,0
2023-09-20,South,Home & Kitchen,21,97.25,1830.06,0.1039,489.44,Consumer,2
2023-09-20,West,Home & Kitchen,22,91.78,1610.08,0.2026,750.8,Consumer,2
2023-09-20,West,Sports & Outdoors,21,77.15,1409.85,0.1298,645.12,Consumer,1
2023-09-20,North,Clothing,19,53.98,926.13,0.097,650.7,Corporate,0
2023-09-20,South,Electronics,17,350.41,5718.1,0.0401,522.77,Small Business,1
2023-09-20,North,Sports & Outdoors,25,73.93,1604.1,0.1321,653.03,Corporate,0
2023-09-20,North,Electronics,17,318.6,4608.64,0.1491,618.4,Consumer,1
2023-09-21,South,Electronics,20,312.71,5860.19,0.063,510.54,Small Business,0
2023-09-21,West,Clothing,23,60.32,1206.03,0.1307,535.5,Consumer,1
2023-09-21,West,Sports & Outdoors,27,71.73,1703.53,0.1204,617.29,Consumer,1
2023-09-21,East,Electronics,9,326.24,2745.6,0.0649,443.63,Small Business,0
2023-09-21,West,Electronics,24,310.7,6699.93,0.1015,897.13,Consumer,2
